Date,Open,High,Low,Close,Volume,Stock
2011-01-13,22.23920517,22.28630508,21.98800366,22.12930489,67077600,MSFT
2011-01-14,22.04295371,22.27845475,21.90950272,22.21565437,62688400,MSFT
2011-01-18,22.10575207,22.56105515,22.09005161,22.49825478,53322700,MSFT
2011-01-19,22.34124988,22.513952,22.19209995,22.34910011,50005900,MSFT
2011-01-20,22.37265431,22.41190398,22.08220164,22.25490379,58613600,MSFT
2011-01-21,22.29414711,22.3176978,21.99584579,21.99584579,58080300,MSFT
2011-01-24,21.99584912,22.41975121,21.97229842,22.27845001,52047800,MSFT
2011-01-25,22.0900499,22.33340263,22.07435093,22.33340263,42436600,MSFT
2011-01-26,22.38050121,22.7573034,22.37265098,22.592453,74628800,MSFT
2011-01-27,22.56890941,23.12626263,22.36480779,22.66311073,146938600,MSFT
2011-01-28,22.68665718,22.71020788,21.54840018,21.78390121,141249400,MSFT
2011-01-31,21.79959704,21.90164706,21.52484489,21.76819611,65029000,MSFT
2011-02-01,21.82314814,22.02724971,21.6739982,21.97229958,62810700,MSFT
2011-02-02,21.92519802,22.06649921,21.88594685,21.93304825,45824000,MSFT
2011-02-03,21.95660197,21.95660197,21.61905089,21.70540047,60340100,MSFT
2011-02-04,21.74464475,21.854545,21.59549335,21.79959488,40412200,MSFT
2011-02-07,21.82315026,22.24705391,21.81530152,22.13715363,68980900,MSFT
2011-02-08,22.05865187,22.24705298,22.0194007,22.19995308,34904200,MSFT
2011-02-09,22.12930618,22.18425632,21.90950409,21.956604,52905100,MSFT
2011-02-10,21.92520289,21.93305312,21.42279987,21.5876503,76672400,MSFT
2011-02-11,21.79174847,21.83099814,21.25009437,21.39139557,83939700,MSFT
2011-02-14,21.35999572,21.40709712,21.15589563,21.37569618,56766200,MSFT
2011-02-15,21.35200859,21.58100493,21.2809404,21.28883553,44116500,MSFT
2011-02-16,21.35990437,21.37569763,21.00456489,21.33621597,70817900,MSFT
2011-02-17,21.29672387,21.61258306,21.2493456,21.48623848,57207300,MSFT
2011-02-18,21.42307468,21.48624624,21.31252483,21.36779976,68667800,MSFT
2011-02-22,21.14670473,21.39939102,20.94139674,20.99667168,60889000,MSFT
2011-02-23,20.94929337,21.2098763,20.87032853,20.99667168,60234100,MSFT
2011-02-24,21.03615255,21.36780367,20.92560268,21.1388073,64494200,MSFT
2011-02-25,21.24935496,21.28094149,20.92560051,20.96508217,53006300,MSFT
2011-02-28,21.07562907,21.2098688,20.93349271,20.98876762,51379900,MSFT
2011-03-01,21.00456602,21.14670242,20.64922502,20.65712166,60055000,MSFT
2011-03-02,20.61763445,20.82294236,20.56235953,20.59394455,48658200,MSFT
2011-03-03,20.73607609,20.8466259,20.67290455,20.68869781,68271500,MSFT
2011-03-04,20.70449601,20.72028927,20.37284497,20.49129295,70437200,MSFT
2011-03-07,20.63343159,20.74398295,20.17543736,20.30967712,64980400,MSFT
2011-03-08,20.34915552,20.5465668,20.25439744,20.45970535,50549800,MSFT
2011-03-09,20.38074666,20.51498643,20.26230015,20.44391823,39789100,MSFT
2011-03-10,20.23071815,20.30178486,20.01751351,20.06489182,66549500,MSFT
2011-03-11,20.06488495,20.41232927,20.02540329,20.27808952,49905800,MSFT
2011-03-14,20.1280563,20.34126087,20.01750645,20.28598595,54473400,MSFT
2011-03-15,19.80429986,20.11226098,19.74112831,20.04908943,76067300,MSFT
2011-03-16,19.91485212,19.96223192,19.48844448,19.57530594,100725400,MSFT
2011-03-17,19.78851115,19.91485428,19.54372152,19.56741142,62497000,MSFT
2011-03-18,19.78850646,19.88326454,19.58319855,19.58319855,85486700,MSFT
2011-03-21,19.88326442,20.19912217,19.85957453,20.00171089,46878100,MSFT
2011-03-22,19.97801971,20.10436281,19.9227448,19.97801971,30895600,MSFT
2011-03-23,19.92275038,20.22281643,19.88326872,20.1675415,43969000,MSFT
2011-03-24,20.21491447,20.428119,20.13594966,20.38073921,38696700,MSFT
2011-03-25,20.47550444,20.49129771,20.20702489,20.2307148,57029800,MSFT
2011-03-28,20.26230319,20.3096815,20.04120191,20.06489182,48973200,MSFT
2011-03-29,20.0096053,20.15174165,19.97801878,20.12805176,40763500,MSFT
2011-03-30,20.21491983,20.30967643,20.135955,20.22281647,41999300,MSFT
2011-03-31,20.21491569,20.27808724,20.00960778,20.04908943,63233700,MSFT
2011-04-01,20.15963467,20.15963467,19.98591183,20.12015152,63114200,MSFT
2011-04-04,20.0964727,20.26229748,20.06488616,20.17543602,35433700,MSFT
2011-04-05,20.38863878,20.67291153,20.32546723,20.35705376,73651100,MSFT
2011-04-06,20.51498168,20.77556453,20.4202251,20.64922142,65581400,MSFT
2011-04-07,20.68080118,20.73607609,20.50707834,20.68869781,46134700,MSFT
2011-04-08,20.66501868,20.75188015,20.49919238,20.58605385,39887600,MSFT
2011-04-11,20.68081042,20.72818872,20.37284774,20.51498413,34286300,MSFT
2011-04-12,20.39653877,20.41233204,20.17543754,20.24650574,36920400,MSFT
2011-04-13,20.25439876,20.42812167,20.18333058,20.2386055,38144700,MSFT
2011-04-14,20.07278633,20.0885796,19.81220341,20.07278633,55239900,MSFT
2011-04-15,20.10437091,20.18333575,19.88327117,20.03330421,65080400,MSFT
2011-04-18,19.8200993,19.96223571,19.52003321,19.80430603,58045100,MSFT
2011-04-19,19.74113638,19.87537617,19.63848314,19.8595829,38892400,MSFT
2011-04-20,20.16753761,20.53077366,20.14384772,20.341259,61608600,MSFT
2011-04-21,20.36495132,20.44391464,20.02540363,20.15174675,46892300,MSFT
2011-04-25,20.1833333,20.2307131,20.00961188,20.22281647,33525100,MSFT
2011-04-26,20.32546432,20.87821648,20.2701894,20.68080521,69200000,MSFT
2011-04-27,20.76767141,20.83873961,20.63343164,20.83084297,52689000,MSFT
2011-04-28,20.89401173,21.21776766,20.84663344,21.09142303,80200000,MSFT
2011-04-29,20.96507754,21.03614573,20.02540093,20.46760178,319317900,MSFT
2011-05-02,20.4834056,20.53078391,20.12016787,20.26230431,89825600,MSFT
2011-05-03,20.21491447,20.41232574,20.12805303,20.38073921,71892900,MSFT
2011-05-04,20.41233073,20.72818854,20.36495244,20.57815552,73292300,MSFT
2011-05-05,20.57026238,20.59395229,20.27809442,20.3649559,55600000,MSFT
2011-05-06,20.58605354,20.70450004,20.33336728,20.42812538,55993000,MSFT
2011-05-09,20.37284978,20.49919292,20.27019655,20.39653969,38696400,MSFT
2011-05-10,20.04119903,20.41233332,19.9385458,20.27019691,120798700,MSFT
2011-05-11,20.25439646,20.26229309,19.90695219,20.02540016,78600000,MSFT
2011-05-12,20.01750055,20.04908556,19.8200893,19.99381065,77400000,MSFT
2011-05-13,19.9622314,19.99381643,19.70164854,19.7648201,66812300,MSFT
2011-05-16,19.70954387,19.79640533,19.34630779,19.40158272,91350900,MSFT
2011-05-17,19.39363258,19.63207979,19.29030651,19.48901176,82882100,MSFT
2011-05-18,19.4969647,19.66387642,19.27441422,19.62413597,53931100,MSFT
2011-05-19,19.75130159,19.77514525,19.47311395,19.64797401,37783600,MSFT
2011-05-20,19.64797263,19.76719698,19.42542374,19.46516418,45451500,MSFT
2011-05-23,19.24262084,19.27441442,19.0995543,19.21082878,52692500,MSFT
2011-05-24,19.23467491,19.30620894,19.10750363,19.19493294,47691800,MSFT
2011-05-25,19.21082403,19.32209848,19.20287563,19.22672081,34904200,MSFT
2011-05-26,19.35389381,19.89437239,19.33004863,19.60823631,78016600,MSFT
2011-05-27,19.61618769,19.79104781,19.59234251,19.67977333,50251000,MSFT
2011-05-31,19.83873323,19.91821564,19.63208108,19.87847519,60196300,MSFT
2011-06-01,19.86258573,19.95001657,19.36979733,19.41748619,74033500,MSFT
2011-06-02,19.4651724,19.59234368,19.21877824,19.2505703,51487800,MSFT
2011-06-03,19.115442,19.186976,18.94853034,19.00416756,60697700,MSFT
2011-06-06,18.988279,19.27441513,18.8929013,19.08365822,54778700,MSFT
2011-06-07,19.14723728,19.2108229,18.99622087,19.12339211,41112600,MSFT
2011-06-08,18.99622347,19.09160267,18.96443142,19.02801704,42205000,MSFT
2011-06-09,19.08365676,19.10750194,18.93264031,19.04391479,42878700,MSFT
2011-06-10,19.09160671,19.09160671,18.82931576,18.84521103,49327200,MSFT
2011-06-13,18.90878725,19.22671526,18.83725326,19.10749245,47572500,MSFT
2011-06-14,19.31415594,19.43338034,19.22672663,19.2505703,42894500,MSFT
2011-06-15,19.07570656,19.08365495,18.81341565,18.86905289,49410200,MSFT
2011-06-16,18.87700309,19.15519081,18.79752067,19.07570839,57184100,MSFT
2011-06-17,19.25057603,19.31416169,19.05981905,19.28236961,83320400,MSFT
2011-06-20,19.2108302,19.60029244,19.2028818,19.44927597,54338400,MSFT
2011-06-21,19.48901642,19.75925575,19.39363721,19.67977333,49708700,MSFT
2011-06-22,19.55259812,19.71950981,19.54464972,19.59233856,44287300,MSFT
2011-06-23,19.4254297,19.59234141,19.2346728,19.57644463,59470400,MSFT
2011-06-24,19.48106498,19.50491016,19.22672248,19.31415176,101387200,MSFT
2011-06-27,19.25851219,20.23614164,19.25851219,20.02948952,92044200,MSFT
2011-06-28,20.10897334,20.6017631,19.99769887,20.5063839,81032100,MSFT
2011-06-29,20.43485382,20.43485382,20.1566676,20.3633213,66051000,MSFT
2011-06-30,20.45869439,20.66534805,20.39510876,20.66534805,52535400,MSFT
2011-07-01,20.60971558,20.8004725,20.53818155,20.68124962,52906200,MSFT
2011-07-05,20.74483478,20.78457524,20.58586993,20.68919754,37805300,MSFT
2011-07-06,20.6415067,20.9594364,20.6335583,20.92764282,48744200,MSFT
2011-07-07,21.05481235,21.36479212,20.95148627,21.27736282,51946500,MSFT
2011-07-08,21.09455597,21.44427622,21.07071079,21.39658737,58320700,MSFT
2011-07-11,21.15814504,21.30121161,21.05481741,21.16609192,43999800,MSFT
2011-07-12,21.10250369,21.29326212,20.93559195,21.09455681,47319300,MSFT
2011-07-13,21.14224825,21.4283829,21.07071421,21.16609192,40861800,MSFT
2011-07-14,21.15814194,21.46812174,20.95148824,21.03891754,46382300,MSFT
2011-07-15,21.0389151,21.40453361,21.0389151,21.28531075,49132400,MSFT
2011-07-18,21.16609421,21.38069636,20.87201113,21.13430214,44501900,MSFT
2011-07-19,21.30915508,21.96885659,21.28531142,21.88937569,86730600,MSFT
2011-07-20,21.68272181,21.73835905,21.44427455,21.50786018,49795400,MSFT
2011-07-21,21.49196113,21.70656165,21.1819799,21.53964996,81737400,MSFT
2011-07-22,21.34889565,21.89732113,21.20582761,21.88142586,76380600,MSFT
2011-07-25,21.66683047,22.32653214,21.61119322,22.18346405,108482400,MSFT
2011-07-26,22.11192314,22.37421405,22.08013109,22.31857681,74636500,MSFT
2011-07-27,22.15961467,22.24704549,21.61913752,21.72246361,71488700,MSFT
2011-07-28,21.69067214,22.31063173,21.62708499,22.032444,83761400,MSFT
2011-07-29,21.87348018,22.02449512,21.66682648,21.77810097,104394800,MSFT
2011-08-01,21.86553492,22.008603,21.26147053,21.67477798,61838400,MSFT
2011-08-02,21.4442708,21.81783765,21.26941072,21.30120277,63883100,MSFT
2011-08-03,21.32505334,21.46017301,21.04686561,21.39658737,64581200,MSFT
2011-08-04,21.08660511,21.35684442,20.60971213,20.61766052,92949500,MSFT
2011-08-05,20.64150041,20.74482799,20.05333306,20.41100311,112071700,MSFT
2011-08-08,19.88643199,20.34742835,19.38569366,19.45722771,134257200,MSFT
2011-08-09,19.64002702,20.36331556,19.09954999,20.33152199,126268900,MSFT
2011-08-10,19.83078448,19.94205893,19.15518633,19.23466873,127819900,MSFT
2011-08-11,19.47311468,20.1725565,19.39363227,20.0215416,90690100,MSFT
2011-08-12,19.97385014,20.14076333,19.59233645,19.95000648,64787100,MSFT
2011-08-15,20.06128825,20.3315276,19.98975421,20.27589035,56529400,MSFT
2011-08-16,20.17190868,20.46784933,20.03593619,20.27588844,54251500,MSFT
2011-08-17,20.19590759,20.55583527,19.9399597,20.19590759,50923700,MSFT
2011-08-18,19.65201056,20.0679265,19.22009903,19.73199463,105714200,MSFT
2011-08-19,19.52404522,19.69201199,19.12412623,19.23610306,77397900,MSFT
2011-08-22,19.53203418,19.58802257,19.02813716,19.18010521,54721000,MSFT
2011-08-23,19.22010099,19.7959836,19.22010099,19.77198792,59670600,MSFT
2011-08-24,19.71600276,19.9399579,19.53204042,19.91596222,45329700,MSFT
2011-08-25,20.05992733,20.12391428,19.59602158,19.65200996,48192000,MSFT
2011-08-26,19.60402771,20.26789313,19.53204218,20.19590759,71957000,MSFT
2011-08-29,20.41986301,20.68380947,20.29188907,20.66781235,38863200,MSFT
2011-08-30,20.57982695,21.13971404,20.55583279,20.97974586,57341400,MSFT
2011-08-31,21.02774262,21.36367313,21.00374693,21.27569199,59300800,MSFT
2011-09-01,21.16370454,21.48364084,20.96374512,20.96374512,60510800,MSFT
2011-09-02,20.61981907,20.79578284,20.52383786,20.63581467,43894400,MSFT
2011-09-06,20.15591271,20.46784896,20.08392719,20.403862,54929300,MSFT
2011-09-07,20.54783846,20.79578781,20.45185723,20.79578781,41961000,MSFT
2011-09-08,20.79578079,21.32367356,20.75578951,20.97174454,65811900,MSFT
2011-09-09,20.79578187,20.93975291,20.39586299,20.58782387,64529200,MSFT
2011-09-12,20.34787382,20.73979416,20.21190134,20.70779991,55046100,MSFT
2011-09-13,20.73179475,20.94775131,20.64381211,20.82777596,48792300,MSFT
2011-09-14,20.9317533,21.4356504,20.70779819,21.19569969,66739200,MSFT
2011-09-15,21.3796599,21.61961211,21.04372803,21.58761787,67808300,MSFT
2011-09-16,21.63560897,21.81157424,21.45964523,21.69159889,89681500,MSFT
2011-09-19,21.43564891,21.8435663,21.27568229,21.76358223,52324900,MSFT
2011-09-20,21.84356867,21.99553827,21.53963099,21.57962227,49211900,MSFT
2011-09-21,21.63561025,21.64360881,20.77178555,20.78778267,72750700,MSFT
2011-09-22,20.23589667,20.51584022,19.6760111,20.04393578,96278300,MSFT
2011-09-23,19.91596184,20.1159213,19.74799663,20.04393578,64768100,MSFT
2011-09-26,20.14791991,20.41186639,19.77999363,20.34787941,51057600,MSFT
2011-09-27,20.52384462,20.7318027,20.35587936,20.53184319,55620700,MSFT
2011-09-28,20.73979384,21.09172289,20.40386191,20.45985031,60736200,MSFT
2011-09-29,20.77979007,20.93175971,20.06793477,20.35587692,63407300,MSFT
2011-09-30,20.15591169,20.3958624,19.89996233,19.90796089,54060500,MSFT
2011-10-03,19.77198606,20.26788607,19.61201945,19.62001801,64592500,MSFT
2011-10-04,19.43605519,20.30787839,19.40406247,20.26788712,83485400,MSFT
2011-10-05,20.3318767,20.92375648,20.12391869,20.70779991,94061300,MSFT
2011-10-06,20.71580461,21.11572362,20.55583792,21.06773376,55111400,MSFT
2011-10-07,21.06771875,21.20369118,20.955742,20.99573326,52741600,MSFT
2011-10-10,21.25968822,21.57162447,21.17170558,21.54763031,41815300,MSFT
2011-10-11,21.48364241,21.6516076,21.37166408,21.5956192,38826200,MSFT
2011-10-12,21.73959254,21.84357079,21.5156374,21.56362724,52489800,MSFT
2011-10-13,21.40365966,21.75558872,21.29168286,21.7395916,43823500,MSFT
2011-10-14,21.84357338,21.99554302,21.61162118,21.81158066,50947700,MSFT
2011-10-17,21.68360203,21.93155131,21.47564403,21.57962227,39453300,MSFT
2011-10-18,21.5476278,21.91555241,21.43564949,21.84356689,52487900,MSFT
2011-10-19,21.89156265,21.97154521,21.60362053,21.69960022,42880000,MSFT
2011-10-20,21.80357682,21.86756378,21.11571588,21.62761307,76300200,MSFT
2011-10-21,21.7155961,21.74759035,21.43565257,21.72359467,76620600,MSFT
2011-10-24,21.64360555,21.91555046,21.62760996,21.7475853,56897800,MSFT
2011-10-25,21.65960585,21.7795812,21.37166377,21.44364929,53554600,MSFT
2011-10-26,21.61962171,21.64361588,20.87577213,21.26769257,63029900,MSFT
2011-10-27,21.6995987,21.91555527,21.31567693,21.79557991,74512400,MSFT
2011-10-28,21.70759619,21.74758899,21.42765419,21.57962227,57712100,MSFT
2011-10-31,21.4036624,21.59562331,21.29168558,21.29968262,46799000,MSFT
2011-11-01,20.94775083,21.05172906,20.68380443,20.78778267,61182600,MSFT
2011-11-02,20.87576895,20.95575304,20.5558341,20.80378342,53533100,MSFT
2011-11-03,20.98774048,21.26768397,20.7797825,21.21969414,65836100,MSFT
2011-11-04,21.09971146,21.11570857,20.7957739,20.99573326,36549200,MSFT
2011-11-07,20.9637455,21.45164699,20.89975855,21.43564987,42589700,MSFT
2011-11-08,21.6036193,21.75558891,21.34767145,21.72359467,47822500,MSFT
2011-11-09,21.26768768,21.39566161,20.84377309,20.95575142,62950900,MSFT
2011-11-10,21.17170724,21.19570293,20.89176522,21.01973915,32514400,MSFT
2011-11-11,21.25968756,21.65960644,21.251689,21.52363396,37903000,MSFT
2011-11-14,21.49963759,21.59561879,21.31567527,21.40365791,34199200,MSFT
2011-11-15,21.40365852,21.70988643,21.27472094,21.54871368,43874200,MSFT
2011-11-16,21.3311253,21.36336046,20.9846066,21.00878143,53262800,MSFT
2011-11-17,20.96043228,20.98460865,20.50109203,20.58167839,70977500,MSFT
2011-11-18,20.53332648,20.54944406,20.26739256,20.38827133,47626200,MSFT
2011-11-21,20.33992703,20.34798582,20.06593422,20.14652061,61882500,MSFT
2011-11-22,20.05787788,20.1142879,19.86447144,19.97729301,49204500,MSFT
2011-11-23,19.83223532,19.97729051,19.71941376,19.71941376,49099700,MSFT
2011-11-25,19.6468796,19.88057989,19.58241081,19.58241081,26164600,MSFT
2011-11-28,20.09816185,20.12233668,19.89669672,20.04175186,46766700,MSFT
2011-11-29,20.00146245,20.17875279,19.94505245,20.01758003,40917100,MSFT
2011-11-30,20.4446845,20.62197328,20.25933539,20.61391449,81350900,MSFT
2011-12-01,20.59779034,20.65420032,20.30768165,20.37215042,48545400,MSFT
2011-12-02,20.62197978,20.64615615,20.27545936,20.32381058,52293800,MSFT
2011-12-05,20.77508776,20.79120381,20.54944623,20.71061897,56818400,MSFT
2011-12-06,20.79926357,20.84761632,20.63809236,20.67838478,46175300,MSFT
2011-12-07,20.68643967,20.75896724,20.42050576,20.63002968,62667000,MSFT
2011-12-08,20.53332942,20.72673579,20.44468579,20.46886063,60522200,MSFT
2011-12-09,20.56556381,20.84761534,20.54944623,20.71061897,53788500,MSFT
2011-12-12,20.47691828,20.60585586,20.38021587,20.55750465,38945900,MSFT
2011-12-13,20.75090956,21.03296107,20.6703232,20.75896835,54581100,MSFT
2011-12-14,20.72673424,20.83955577,20.60585546,20.62197304,47926400,MSFT
2011-12-15,20.72673305,20.85567062,20.58167944,20.59779549,46213900,MSFT
2011-12-16,20.68644336,21.08937369,20.6542082,20.95237732,101408100,MSFT
2011-12-19,20.96849326,21.04907963,20.51721022,20.57362175,52258300,MSFT
2011-12-20,20.8395547,21.03296105,20.79926075,20.97655106,60767600,MSFT
2011-12-21,20.96043349,21.10548864,20.50109322,20.75896835,64132500,MSFT
2011-12-22,20.80731988,20.83955504,20.53332716,20.79926109,35794100,MSFT
2011-12-23,20.87984711,20.98460985,20.73479196,20.97655106,23205800,MSFT
2011-12-27,20.92014309,21.06519826,20.89596825,20.98461342,21287200,MSFT
2011-12-28,21.0410238,21.07325743,20.75897224,20.80732346,29822500,MSFT
2011-12-29,20.91208632,20.99267116,20.83955873,20.96849632,22616900,MSFT
2011-12-30,20.95236874,21.04907266,20.87984119,20.92013359,27395700,MSFT
2012-01-03,21.39560279,21.72600558,21.26666519,21.57289314,64731500,MSFT
2012-01-04,21.61318255,22.13699167,21.58094892,22.08058167,80516100,MSFT
2012-01-05,22.06446757,22.34651915,21.99194152,22.30622673,56081400,MSFT
2012-01-06,22.18533955,22.71720735,22.18533955,22.65273857,99455500,MSFT
2012-01-09,22.60439057,22.64468453,22.33845662,22.3545742,59706800,MSFT
2012-01-10,22.50768726,22.68497604,22.3626321,22.43515968,60014400,MSFT
2012-01-11,22.10475643,22.54797914,22.05640522,22.3384552,65582400,MSFT
2012-01-12,22.45933335,22.58021212,22.28204305,22.56409454,49370800,MSFT
2012-01-13,22.50769068,22.76556587,22.39487067,22.76556587,60196100,MSFT
2012-01-17,22.8864406,23.08790575,22.70109303,22.77362061,72395300,MSFT
2012-01-18,22.81391566,22.88644325,22.53992291,22.74944687,64860600,MSFT
2012-01-19,22.69303265,22.91867415,22.58827146,22.66079903,74053500,MSFT
2012-01-20,23.22490225,23.96629406,23.16849225,23.94211769,165902900,MSFT
2012-01-23,23.81318343,24.13552894,23.65201221,23.9582386,76078100,MSFT
2012-01-24,23.74871071,23.82929707,23.51501194,23.64394951,51703300,MSFT
2012-01-25,23.42636983,23.89376896,23.42636983,23.82124138,59231700,MSFT
2012-01-26,23.86153717,23.93406476,23.69230562,23.772892,49102800,MSFT
2012-01-27,23.7325958,23.79706459,23.50695427,23.55530548,44187700,MSFT
2012-01-30,23.34578413,23.86959482,23.23296412,23.86153603,51114800,MSFT
2012-01-31,23.90183078,23.93406594,23.55531039,23.79706955,50572400,MSFT
2012-02-01,24.00658673,24.21610912,23.98241036,24.08717155,67409900,MSFT
2012-02-02,24.09522699,24.31280968,23.94211308,24.13552094,52223300,MSFT
2012-02-03,24.28864008,24.49816404,24.24834766,24.36922646,41838500,MSFT
2012-02-06,24.20805468,24.35310831,24.15164315,24.33699226,28039700,MSFT
2012-02-07,24.29669774,24.57069048,24.21611137,24.45787048,39242400,MSFT
2012-02-08,24.38534531,24.71574808,24.35311014,24.70768929,49659100,MSFT
2012-02-09,24.72380383,24.82050624,24.56263109,24.79633141,50481600,MSFT
2012-02-10,24.6915687,24.82050627,24.46592871,24.5787487,44605300,MSFT
2012-02-13,24.68350377,24.79632527,24.52233261,24.64321136,33319800,MSFT
2012-02-14,24.60266253,24.70811342,24.21330326,24.53776932,59644000,MSFT
2012-02-15,24.60265914,24.65132865,24.35931001,24.37553215,43311300,MSFT
2012-02-16,24.58644377,25.59228953,24.57833192,25.38138771,94705100,MSFT
2012-02-17,25.3083784,25.40571745,25.10558691,25.34893608,70036500,MSFT
2012-02-21,25.29215226,25.64095383,25.26781673,25.50305557,50829900,MSFT
2012-02-22,25.51117011,25.69773791,25.29215493,25.36515999,49253200,MSFT
2012-02-23,25.30837555,25.62472974,25.14614175,25.4462738,35034700,MSFT
2012-02-24,25.53549957,25.55172326,25.34081996,25.53549957,35575400,MSFT
2012-02-27,25.34081736,25.55172063,25.22725465,25.43004608,34568400,MSFT
2012-02-28,25.47871726,25.90052384,25.45438173,25.85185432,45230600,MSFT
2012-02-29,25.86807539,25.95730411,25.64094997,25.74640083,59323600,MSFT
2012-03-01,25.90052663,26.27366219,25.83563343,26.19254684,77344100,MSFT
2012-03-02,26.20877123,26.31422057,25.95730869,26.02220345,47314200,MSFT
2012-03-05,25.96542048,25.99786786,25.6490678,25.79507637,45240000,MSFT
2012-03-06,25.58416925,25.94108107,25.54361003,25.60039139,51932900,MSFT
2012-03-07,25.68961832,25.89240975,25.57605562,25.82751656,34340400,MSFT
2012-03-08,25.98975876,26.12765549,25.87619447,25.96542168,36747400,MSFT
2012-03-09,26.03841923,26.08709029,25.89241069,25.94919205,34628400,MSFT
2012-03-12,25.93297082,26.11954013,25.81129625,25.98975372,34073600,MSFT
2012-03-13,26.15198925,26.51701142,26.0789842,26.50078773,48951700,MSFT
2012-03-14,26.38722609,26.67113602,26.35478181,26.58190727,41986900,MSFT
2012-03-15,26.59812731,26.71980032,26.42778323,26.64679527,49068300,MSFT
2012-03-16,26.6954685,26.72791588,26.36289062,26.44400597,65626400,MSFT
2012-03-19,26.39533576,26.45211711,26.07898159,26.11953926,44789200,MSFT
2012-03-20,26.03841923,26.07897999,25.74640061,25.94919205,41566800,MSFT
2012-03-21,25.92486554,26.07898907,25.81130279,25.88430786,37928600,MSFT
2012-03-22,25.80318208,26.03030904,25.78695994,25.957304,31749500,MSFT
2012-03-23,26.03842674,26.04654013,25.73018435,25.96542168,35912200,MSFT
2012-03-26,26.11142645,26.4521177,26.07898217,26.43589401,36758300,MSFT
2012-03-27,26.48456849,26.52512617,26.28177701,26.37911606,36274900,MSFT
2012-03-28,26.37911159,26.52512168,25.98975239,26.1114254,41344800,MSFT
2012-03-29,26.00597757,26.1114269,25.80318456,26.05464554,37038500,MSFT
2012-03-30,26.28177681,26.28988711,25.98975659,26.16821098,31749400,MSFT
2012-04-02,26.13576548,26.33044356,25.91675032,26.19254684,35853600,MSFT
2012-04-03,26.08709201,26.111426,25.68150911,25.90863609,42752100,MSFT
2012-04-04,25.68150969,25.70584522,25.18669804,25.31648445,49455900,MSFT
2012-04-05,25.26782289,25.65718223,25.18670597,25.56795502,50368600,MSFT
2012-04-09,25.32459963,25.47060975,25.12180815,25.22726059,31056400,MSFT
2012-04-10,25.19481657,25.30026902,24.5783302,24.71622849,54131300,MSFT
2012-04-11,24.68378016,24.76489707,24.52154635,24.61888695,43014000,MSFT
2012-04-12,24.72433798,25.17859203,24.67566846,25.12992096,38304000,MSFT
2012-04-13,25.05690904,25.27592416,24.9190108,24.99201584,39749200,MSFT
2012-04-16,25.13802592,25.30025969,24.95957002,25.21103096,38124800,MSFT
2012-04-17,25.36515731,25.64095383,25.30837595,25.50305557,34361500,MSFT
2012-04-18,25.37326695,25.39760093,25.17858734,25.25970268,40552900,MSFT
2012-04-19,25.25158821,25.69773029,25.09746784,25.15424919,54781200,MSFT
2012-04-20,26.07898635,26.67924741,25.9978679,26.29799843,106045000,MSFT
2012-04-23,26.20876903,26.36288942,25.98164049,26.05464554,61398200,MSFT
2012-04-24,26.12765139,26.37911391,25.81940904,25.89241409,40871100,MSFT
2012-04-25,25.89241228,26.21687829,25.85185461,26.11953926,62495500,MSFT
2012-04-26,26.0546477,26.14387644,25.89241545,26.0465374,40308100,MSFT
2012-04-27,26.05464089,26.13575931,25.85996131,25.94107819,41419100,MSFT
2012-04-30,25.94108054,26.04653295,25.89241102,25.97352791,35697200,MSFT
2012-05-01,25.99786906,26.23310794,25.9167537,25.96542168,43832300,MSFT
2012-05-02,25.8356356,25.90052881,25.66528994,25.79507637,37385300,MSFT
2012-05-03,25.85996568,25.87618937,25.64095208,25.76262665,31501300,MSFT
2012-05-04,25.51116995,25.608509,25.08125144,25.12992096,57927200,MSFT
2012-05-07,24.90278761,25.032574,24.7973352,24.86222839,48641400,MSFT
2012-05-08,24.72434065,24.9676914,24.47287961,24.74056435,46328300,MSFT
2012-05-09,24.48910125,25.00824698,24.41609619,24.95146561,50309300,MSFT
2012-05-10,25.03257847,25.16236488,24.70000059,24.93523788,43839200,MSFT
2012-05-11,24.89467546,25.5841666,24.89467546,25.27592278,43459300,MSFT
2012-05-14,25.00013079,25.17858827,24.85412069,24.88656807,40528900,MSFT
2012-05-15,25.01720702,25.14784505,24.61712784,24.66611671,61822800,MSFT
2012-05-16,24.74776019,24.75592526,24.2823621,24.41300011,60083700,MSFT
2012-05-17,24.48648925,24.66611615,24.25787192,24.26603699,48484000,MSFT
2012-05-18,24.32318727,24.33951585,23.81696383,23.89861298,56205300,MSFT
2012-05-21,23.75981398,24.32319144,23.7271537,24.29053116,38787900,MSFT
2012-05-22,24.24154258,24.39667426,24.08640933,24.29869652,39504900,MSFT
2012-05-23,23.96393763,24.00476143,23.38422999,23.76798058,65171000,MSFT
2012-05-24,23.80880514,23.92311303,23.48221004,23.73532104,52575000,MSFT
2012-05-25,23.84146514,23.97210317,23.68633188,23.72715569,29507200,MSFT
2012-05-29,23.98843448,24.26604073,23.85779643,24.13540268,37758800,MSFT
2012-05-30,23.96393556,24.07007837,23.7761436,23.95577049,41585500,MSFT
2012-05-31,23.92310657,24.02108585,23.62917184,23.83329391,39134000,MSFT
2012-06-01,23.48221028,23.64550705,23.2209342,23.22909927,56634300,MSFT
